ts,open,high,low,close,volume,funding_rate,timestamp,ret_1,ret_log,realized_vol_annual,price_stretch_z,funding_annualized,funding_z,trend_ema_fast,trend_ema_slow,funding_extreme_score,price_stretch_score,funding_price_conflict,funding_directional_score,trend_alignment_score,edge_funding_reversion,edge_carry_momentum,edge_carry_stress,edge_mark_dislocation,edge_options_vol_premium,edge_skew_panic,edge_term_structure_kink,edge_total
1777431600,76500.0,77093.5,76487.5,76965.5,162.56951232,-3.781947196352071e-06,2026-04-29 03:00:00+00:00,0.006084967320261425,0.006066528667875355,0.21936810655414254,,-0.004141232180005518,,76483.14068213233,76656.77400599915,0.0,0.0,1.0,0.00920273817779004,1.0,0.0,0.00920273817779004,0.0,0.0,0.2795543552565249,0.0,0.010775921400025368,0.03612801654367663
1777435200,76965.5,77477.0,76859.0,77247.5,224.84201863,-4.360509714260996e-06,2026-04-29 04:00:00+00:00,0.0036639793154076283,0.0036572832942667797,0.22932024777852247,,-0.0047747581371157906,,76600.73442334274,76672.95827980738,0.0,0.0,1.0,0.01061057363803509,1.0,0.0,0.01061057363803509,0.0,0.0,0.2511196660440108,0.0,0.010775921400025368,0.03291295080260925
1777438800,77247.5,77299.5,77175.5,77261.5,171.27230467,-4.336773039489667e-06,2026-04-29 05:00:00+00:00,0.00018123563869387738,0.00018121921749955145,0.22929434449458724,,-0.004748766478241185,,76702.39066590539,76689.08271049759,0.0,0.0,1.0,0.010552814396091523,0.0,0.0,0.0,0.0,0.0,0.25119367542668286,0.0,0.010775921400025368,0.03143635161920499
1777442400,77261.5,77301.5,76909.0,76997.0,152.09933283,-4.12653706921198e-06,2026-04-29 06:00:00+00:00,-0.0034234385819587043,-0.0034293119564099226,0.2340793746760504,,-0.004518558090787118,,76747.71517884302,76697.51880062095,0.0,0.0,0.0,0.01004124020174915,0.0,0.0,0.0,0.0,0.0,0.23752216062250248,0.0,0.010775921400025368,0.02979576984270334
1777446000,76999.0,77148.0,76981.5,77024.0,81.75404735,-4.267256963872767e-06,2026-04-29 07:00:00+00:00,0.0003506630128446986,0.0003506015449396706,0.23114693220487018,,-0.00467264637544068,,76790.22053594408,76706.46349101489,0.0,0.0,1.0,0.0103836586120904,0.0,0.0,0.0,0.0,0.0,0.24590056768301735,0.0,0.010775921400025368,0.030801178689965125
1777449600,77024.5,77116.5,76937.0,77019.5,90.92786625,-5.29567358157166e-06,2026-04-29 08:00:00+00:00,-5.842334856664966e-05,-5.842505527695334e-05,0.23105573680938077,,-0.005798762571820967,,76825.494299645,76715.03983372681,0.0,0.0,0.0,0.012886139048491037,0.0,0.0,0.0,0.0,0.0,0.24616112595584425,0.0,0.010775921400025368,0.03083244568270435
1777453200,77021.0,77756.5,76937.5,77620.0,184.45972544,-3.61820134911301e-06,2026-04-29 09:00:00+00:00,0.007796726802952403,0.00776648939537569,0.2630474675645463,,-0.003961930477278746,,76947.72594585347,76739.83326293978,0.0,0.0,1.0,0.008804289949508324,0.0,0.0,0.0,0.0,0.0,0.15475618094108565,0.0,0.010775921400025368,0.01986385228093332
1777456800,77620.0,77877.0,77543.5,77595.5,151.09841166,-6.929765682612478e-06,2026-04-29 10:00:00+00:00,-0.00031564029889208367,-0.000315690123775996,0.2635660688395493,,-0.0075880934224606626,,77047.38349264524,76763.2761872428,0.0,0.0,0.0,0.016862429827690362,0.0,0.0,0.0,0.0,0.0,0.15327446301250555,0.0,0.010775921400025368,0.01968604612950371
1777460400,77595.5,77654.5,77462.0,77570.0,81.91027234,-7.974994317622294e-06,2026-04-29 11:00:00+00:00,-0.00032862730441840515,-0.00032868131420406077,0.23980325326400198,,-0.008732618777796413,,77127.78603223828,76785.37820951012,0.0,0.0,0.0,0.019405819506214252,0.0,0.0,0.0,0.0,0.0,0.22116822179978363,0.0,0.010775921400025368,0.027833297183977077
1777464000,77570.0,77570.0,76976.0,77128.0,211.35456331,-8.485965680329554e-06,2026-04-29 12:00:00+00:00,-0.005698079154312197,-0.00571437514070092,0.2680844566836217,,-0.009292132419960861,,77127.81895035546,76794.7651078797,0.0,0.0,0.0,0.02064918315546858,0.0,0.0,0.0,0.0,0.0,0.14036478345801304,0.0,0.010775921400025368,0.01813688458296461
