regime,ema_state,ema_slope,swing,rsi_state,stoch_state,atr_state,vwap_state,direction,params,n_IS,wins,wr_IS,exp_R_IS,n_OOS,wr_OOS,exp_R_OOS
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR14,33,22,0.6667,1.0,2.0,0.5,0.5
bull,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,30,20,0.6667,1.0,12.0,0.6667,1.0
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR21,45,30,0.6667,1.0,16.0,0.6875,1.0625
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI7_SK21SS5SD5_ATR7,24,16,0.6667,1.0,3.0,0.6667,1.0
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK14SS3SD3_ATR7,36,24,0.6667,1.0,10.0,0.5,0.5
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,33,22,0.6667,1.0,2.0,0.5,0.5
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,48,32,0.6667,1.0,15.0,0.6667,1.0
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,33,22,0.6667,1.0,6.0,0.8333,1.5
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR14,27,18,0.6667,1.0,3.0,0.6667,1.0
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR14,24,16,0.6667,1.0,6.0,0.8333,1.5
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,48,32,0.6667,1.0,14.0,0.6429,0.9286
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR7,27,18,0.6667,1.0,8.0,0.75,1.25
bear,-1,-1,0,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR14,21,14,0.6667,1.0,17.0,0.5294,0.5882
bull,-1,-1,-1,weak,strong,expansion,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,24,16,0.6667,1.0,5.0,0.8,1.4
bull,1,1,0,oversold,oversold,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,24,16,0.6667,1.0,10.0,0.6,0.8
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,36,24,0.6667,1.0,9.0,0.7778,1.3333
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR14,42,28,0.6667,1.0,15.0,0.6,0.8
bear,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR14,21,14,0.6667,1.0,4.0,0.5,0.5
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR21,42,28,0.6667,1.0,15.0,0.6,0.8
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR21,33,22,0.6667,1.0,20.0,0.6,0.8
bull,-1,-1,0,weak,strong,expansion,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,21,14,0.6667,1.0,5.0,0.6,0.8
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR21,72,48,0.6667,1.0,13.0,0.6923,1.0769
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR14,21,14,0.6667,1.0,1.0,1.0,2.0
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR21,69,46,0.6667,1.0,14.0,0.6429,0.9286
range,1,1,0,strong,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,21,14,0.6667,1.0,4.0,0.25,-0.25
bear,-1,-1,1,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,21,14,0.6667,1.0,7.0,0.5714,0.7143
bear,-1,-1,1,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK5SS3SD3_ATR14,24,16,0.6667,1.0,17.0,0.5882,0.7647
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,21,14,0.6667,1.0,7.0,0.7143,1.1429
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA200_RSI14_SK14SS3SD3_ATR7,21,14,0.6667,1.0,2.0,0.0,-1.0
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR21,33,22,0.6667,1.0,16.0,0.625,0.875
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR7,33,22,0.6667,1.0,23.0,0.6087,0.8261
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,21,14,0.6667,1.0,3.0,0.6667,1.0
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR14,21,14,0.6667,1.0,5.0,0.6,0.8
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA50_RSI14_SK21SS5SD5_ATR14,24,16,0.6667,1.0,8.0,0.75,1.25
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR7,30,20,0.6667,1.0,3.0,1.0,2.0
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR21,90,60,0.6667,1.0,19.0,0.6316,0.8947
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA100_RSI14_SK14SS3SD3_ATR14,21,14,0.6667,1.0,8.0,0.25,-0.25
range,1,1,0,strong,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR14,21,14,0.6667,1.0,3.0,0.3333,-0.0
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA100_RSI14_SK14SS3SD3_ATR7,21,14,0.6667,1.0,2.0,0.0,-1.0
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,27,18,0.6667,1.0,5.0,0.8,1.4
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI14_SK21SS5SD5_ATR7,36,24,0.6667,1.0,6.0,0.5,0.5
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,21,14,0.6667,1.0,4.0,0.75,1.25
bull,1,1,1,weak,weak,neutral,1,LONG,EMA50_RSI14_SK21SS5SD5_ATR7,21,14,0.6667,1.0,2.0,1.0,2.0
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR21,33,22,0.6667,1.0,6.0,0.5,0.5
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,57,38,0.6667,1.0,23.0,0.6522,0.9565
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR21,21,14,0.6667,1.0,13.0,0.6923,1.0769
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR21,39,26,0.6667,1.0,10.0,0.7,1.1
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR21,39,26,0.6667,1.0,15.0,0.6667,1.0
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,27,18,0.6667,1.0,6.0,0.8333,1.5
range,1,1,0,strong,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR21,21,14,0.6667,1.0,3.0,0.3333,-0.0
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR21,27,18,0.6667,1.0,5.0,0.8,1.4
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR14,60,40,0.6667,1.0,27.0,0.5556,0.6667
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR7,24,16,0.6667,1.0,12.0,0.3333,-0.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR21,126,84,0.6667,1.0,12.0,0.5833,0.75
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR21,21,14,0.6667,1.0,4.0,0.75,1.25
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR14,21,14,0.6667,1.0,6.0,0.3333,-0.0
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR7,48,32,0.6667,1.0,8.0,0.625,0.875
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR14,30,20,0.6667,1.0,6.0,0.5,0.5
bull,1,1,1,strong,strong,compression,1,LONG,EMA50_RSI14_SK21SS5SD5_ATR7,21,14,0.6667,1.0,2.0,1.0,2.0
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,33,22,0.6667,1.0,3.0,0.6667,1.0
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA50_RSI21_SK5SS3SD3_ATR21,39,26,0.6667,1.0,18.0,0.6111,0.8333
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR21,21,14,0.6667,1.0,6.0,0.8333,1.5
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,27,18,0.6667,1.0,7.0,0.5714,0.7143
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,42,28,0.6667,1.0,7.0,0.4286,0.2857
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,21,14,0.6667,1.0,5.0,0.8,1.4
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR7,21,14,0.6667,1.0,12.0,0.6667,1.0
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,21,14,0.6667,1.0,6.0,0.6667,1.0
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,21,14,0.6667,1.0,4.0,0.75,1.25
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR14,27,18,0.6667,1.0,8.0,0.625,0.875
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR7,102,68,0.6667,1.0,9.0,0.4444,0.3333
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR7,21,14,0.6667,1.0,4.0,0.25,-0.25
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK21SS5SD5_ATR21,21,14,0.6667,1.0,6.0,0.6667,1.0
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR14,27,18,0.6667,1.0,9.0,0.6667,1.0
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI21_SK14SS3SD3_ATR14,33,22,0.6667,1.0,4.0,0.75,1.25
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,21,14,0.6667,1.0,3.0,0.6667,1.0
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR14,66,44,0.6667,1.0,13.0,0.6923,1.0769
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR7,48,32,0.6667,1.0,20.0,0.65,0.95
bear,1,1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,21,14,0.6667,1.0,9.0,0.6667,1.0
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,27,18,0.6667,1.0,8.0,0.5,0.5
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR14,36,24,0.6667,1.0,4.0,0.5,0.5
range,1,1,0,strong,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR14,21,14,0.6667,1.0,4.0,0.25,-0.25
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR21,27,18,0.6667,1.0,10.0,0.5,0.5
bull,1,1,1,weak,weak,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR7,30,20,0.6667,1.0,3.0,0.6667,1.0
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,123,82,0.6667,1.0,27.0,0.7037,1.1111
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,36,24,0.6667,1.0,5.0,0.4,0.2
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR7,24,16,0.6667,1.0,1.0,1.0,2.0
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR21,78,52,0.6667,1.0,14.0,0.8571,1.5714
bear,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,21,14,0.6667,1.0,5.0,0.4,0.2
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,117,78,0.6667,1.0,22.0,0.5909,0.7727
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR14,123,82,0.6667,1.0,23.0,0.6957,1.087
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,137,91,0.6642,0.9927,30.0,0.6667,1.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR14,131,87,0.6641,0.9924,12.0,0.5833,0.75
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,89,59,0.6629,0.9888,15.0,0.5333,0.6
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR21,86,57,0.6628,0.9884,19.0,0.4211,0.2632
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR14,74,49,0.6622,0.9865,13.0,0.8462,1.5385
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR21,68,45,0.6618,0.9853,11.0,0.9091,1.7273
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,65,43,0.6615,0.9846,12.0,0.5,0.5
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR7,65,43,0.6615,0.9846,14.0,0.3571,0.0714
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR14,65,43,0.6615,0.9846,10.0,0.9,1.7
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,53,35,0.6604,0.9811,6.0,0.3333,-0.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR7,106,70,0.6604,0.9811,9.0,0.4444,0.3333
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,50,33,0.66,0.98,11.0,0.4545,0.3636
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,97,64,0.6598,0.9794,17.0,0.6471,0.9412
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR7,47,31,0.6596,0.9787,7.0,0.4286,0.2857
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,47,31,0.6596,0.9787,21.0,0.6667,1.0
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,44,29,0.6591,0.9773,15.0,0.4667,0.4
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,44,29,0.6591,0.9773,10.0,0.4,0.2
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,44,29,0.6591,0.9773,16.0,0.5,0.5
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,44,29,0.6591,0.9773,15.0,0.6,0.8
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,44,29,0.6591,0.9773,16.0,0.625,0.875
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,41,27,0.6585,0.9756,5.0,0.6,0.8
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,41,27,0.6585,0.9756,17.0,0.6471,0.9412
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR21,155,102,0.6581,0.9742,29.0,0.6897,1.069
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR14,38,25,0.6579,0.9737,14.0,0.5714,0.7143
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,76,50,0.6579,0.9737,23.0,0.4348,0.3043
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR7,38,25,0.6579,0.9737,6.0,0.3333,-0.0
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR21,105,69,0.6571,0.9714,28.0,0.4643,0.3929
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,35,23,0.6571,0.9714,13.0,0.6154,0.8462
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,35,23,0.6571,0.9714,8.0,1.0,2.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR14,140,92,0.6571,0.9714,17.0,0.5882,0.7647
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR21,172,113,0.657,0.9709,32.0,0.6562,0.9688
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,67,44,0.6567,0.9701,13.0,0.6154,0.8462
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR21,32,21,0.6562,0.9688,12.0,0.5833,0.75
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,32,21,0.6562,0.9688,5.0,0.4,0.2
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR14,32,21,0.6562,0.9688,16.0,0.5,0.5
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR21,32,21,0.6562,0.9688,10.0,0.6,0.8
bull,1,1,1,weak,weak,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR7,32,21,0.6562,0.9688,3.0,0.6667,1.0
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA100_RSI14_SK21SS5SD5_ATR21,29,19,0.6552,0.9655,10.0,0.8,1.4
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,29,19,0.6552,0.9655,5.0,0.8,1.4
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR7,29,19,0.6552,0.9655,7.0,0.4286,0.2857
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR21,29,19,0.6552,0.9655,6.0,0.6667,1.0
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR21,29,19,0.6552,0.9655,11.0,0.7273,1.1818
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,29,19,0.6552,0.9655,5.0,0.4,0.2
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,29,19,0.6552,0.9655,11.0,0.6364,0.9091
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR7,29,19,0.6552,0.9655,8.0,0.5,0.5
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR21,29,19,0.6552,0.9655,8.0,0.625,0.875
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR7,29,19,0.6552,0.9655,5.0,0.8,1.4
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR7,29,19,0.6552,0.9655,5.0,0.6,0.8
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR21,29,19,0.6552,0.9655,3.0,0.6667,1.0
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR21,136,89,0.6544,0.9632,12.0,0.5833,0.75
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,81,53,0.6543,0.963,22.0,0.5455,0.6364
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,26,17,0.6538,0.9615,7.0,0.5714,0.7143
bear,1,1,0,strong,strong,expansion,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR7,26,17,0.6538,0.9615,16.0,0.25,-0.25
bull,1,1,1,strong,weak,expansion,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,26,17,0.6538,0.9615,3.0,1.0,2.0
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR14,26,17,0.6538,0.9615,5.0,0.8,1.4
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,26,17,0.6538,0.9615,3.0,0.6667,1.0
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR14,26,17,0.6538,0.9615,6.0,0.6667,1.0
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,26,17,0.6538,0.9615,4.0,0.5,0.5
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,127,83,0.6535,0.9606,21.0,0.5714,0.7143
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,75,49,0.6533,0.96,20.0,0.6,0.8
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,75,49,0.6533,0.96,9.0,0.5556,0.6667
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR7,49,32,0.6531,0.9592,21.0,0.6667,1.0
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,49,32,0.6531,0.9592,6.0,0.5,0.5
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,49,32,0.6531,0.9592,12.0,0.5,0.5
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR14,147,96,0.6531,0.9592,28.0,0.6786,1.0357
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR21,121,79,0.6529,0.9587,23.0,0.6522,0.9565
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,72,47,0.6528,0.9583,6.0,0.6667,1.0
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,23,15,0.6522,0.9565,14.0,0.6429,0.9286
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK21SS5SD5_ATR7,23,15,0.6522,0.9565,4.0,0.5,0.5
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR14,23,15,0.6522,0.9565,5.0,0.4,0.2
bull,1,1,0,oversold,oversold,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,23,15,0.6522,0.9565,10.0,0.5,0.5
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,23,15,0.6522,0.9565,7.0,0.4286,0.2857
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,23,15,0.6522,0.9565,2.0,0.5,0.5
bull,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,23,15,0.6522,0.9565,8.0,0.625,0.875
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR14,23,15,0.6522,0.9565,5.0,0.6,0.8
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,23,15,0.6522,0.9565,2.0,1.0,2.0
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR21,23,15,0.6522,0.9565,5.0,0.6,0.8
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR21,92,60,0.6522,0.9565,21.0,0.619,0.8571
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR21,23,15,0.6522,0.9565,5.0,0.6,0.8
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR14,23,15,0.6522,0.9565,4.0,0.5,0.5
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR21,132,86,0.6515,0.9545,25.0,0.64,0.92
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,66,43,0.6515,0.9545,12.0,0.5833,0.75
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,66,43,0.6515,0.9545,21.0,0.4286,0.2857
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR7,109,71,0.6514,0.9541,18.0,0.6111,0.8333
