regime,ema_state,ema_slope,swing,rsi_state,stoch_state,atr_state,vwap_state,direction,params,n,wins,wr,exp_R
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR14,65,43,0.6615,0.9846
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR7,53,35,0.6604,0.9811
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR7,106,70,0.6604,0.9811
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,50,33,0.66,0.98
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,97,64,0.6598,0.9794
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA200_RSI14_SK14SS3SD3_ATR7,47,31,0.6596,0.9787
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR21,47,31,0.6596,0.9787
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,44,29,0.6591,0.9773
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,44,29,0.6591,0.9773
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,44,29,0.6591,0.9773
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK21SS5SD5_ATR14,44,29,0.6591,0.9773
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,44,29,0.6591,0.9773
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,41,27,0.6585,0.9756
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,41,27,0.6585,0.9756
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR21,155,102,0.6581,0.9742
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR14,38,25,0.6579,0.9737
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,76,50,0.6579,0.9737
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR7,38,25,0.6579,0.9737
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR21,105,69,0.6571,0.9714
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,35,23,0.6571,0.9714
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,35,23,0.6571,0.9714
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR14,140,92,0.6571,0.9714
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR21,172,113,0.657,0.9709
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR14,67,44,0.6567,0.9701
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR21,32,21,0.6562,0.9688
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,32,21,0.6562,0.9688
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK5SS3SD3_ATR14,32,21,0.6562,0.9688
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR21,32,21,0.6562,0.9688
bull,1,1,1,weak,weak,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR7,32,21,0.6562,0.9688
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA100_RSI14_SK21SS5SD5_ATR21,29,19,0.6552,0.9655
bull,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,29,19,0.6552,0.9655
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR7,29,19,0.6552,0.9655
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR21,29,19,0.6552,0.9655
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA200_RSI14_SK21SS5SD5_ATR21,29,19,0.6552,0.9655
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK5SS3SD3_ATR7,29,19,0.6552,0.9655
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,29,19,0.6552,0.9655
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR7,29,19,0.6552,0.9655
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR21,29,19,0.6552,0.9655
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR7,29,19,0.6552,0.9655
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR7,29,19,0.6552,0.9655
bull,1,1,-1,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR21,29,19,0.6552,0.9655
bull,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR21,136,89,0.6544,0.9632
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,81,53,0.6543,0.963
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,26,17,0.6538,0.9615
bear,1,1,0,strong,strong,expansion,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR7,26,17,0.6538,0.9615
bull,1,1,1,strong,weak,expansion,1,LONG,EMA50_RSI14_SK5SS3SD3_ATR7,26,17,0.6538,0.9615
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR14,26,17,0.6538,0.9615
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,26,17,0.6538,0.9615
bull,1,1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR14,26,17,0.6538,0.9615
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,26,17,0.6538,0.9615
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR14,127,83,0.6535,0.9606
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,75,49,0.6533,0.96
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,75,49,0.6533,0.96
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR7,49,32,0.6531,0.9592
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,49,32,0.6531,0.9592
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,49,32,0.6531,0.9592
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR14,147,96,0.6531,0.9592
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR21,121,79,0.6529,0.9587
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,72,47,0.6528,0.9583
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,23,15,0.6522,0.9565
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI7_SK21SS5SD5_ATR7,23,15,0.6522,0.9565
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR14,23,15,0.6522,0.9565
bull,1,1,0,oversold,oversold,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,23,15,0.6522,0.9565
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,23,15,0.6522,0.9565
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,23,15,0.6522,0.9565
bull,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,23,15,0.6522,0.9565
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR14,23,15,0.6522,0.9565
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI7_SK14SS3SD3_ATR7,23,15,0.6522,0.9565
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR21,23,15,0.6522,0.9565
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR21,92,60,0.6522,0.9565
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR21,23,15,0.6522,0.9565
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR14,23,15,0.6522,0.9565
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR21,132,86,0.6515,0.9545
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,66,43,0.6515,0.9545
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,66,43,0.6515,0.9545
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR7,109,71,0.6514,0.9541
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK21SS5SD5_ATR14,43,28,0.6512,0.9535
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR21,43,28,0.6512,0.9535
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR14,63,41,0.6508,0.9524
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR7,83,54,0.6506,0.9518
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR14,83,54,0.6506,0.9518
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR14,163,106,0.6503,0.9509
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR7,20,13,0.65,0.95
bear,-1,-1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK5SS3SD3_ATR14,20,13,0.65,0.95
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR7,20,13,0.65,0.95
bear,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR14,20,13,0.65,0.95
range,1,1,0,strong,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR7,20,13,0.65,0.95
bear,-1,-1,-1,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,20,13,0.65,0.95
bull,1,1,1,strong,strong,compression,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR7,20,13,0.65,0.95
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,20,13,0.65,0.95
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI14_SK14SS3SD3_ATR21,20,13,0.65,0.95
bear,-1,-1,0,strong,weak,neutral,-1,LONG,EMA200_RSI14_SK21SS5SD5_ATR21,20,13,0.65,0.95
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR7,20,13,0.65,0.95
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR21,20,13,0.65,0.95
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK14SS3SD3_ATR21,40,26,0.65,0.95
range,1,1,0,strong,strong,neutral,1,LONG,EMA50_RSI7_SK21SS5SD5_ATR7,20,13,0.65,0.95
bull,1,1,1,strong,weak,compression,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR7,20,13,0.65,0.95
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK21SS5SD5_ATR14,40,26,0.65,0.95
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR14,20,13,0.65,0.95
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR14,20,13,0.65,0.95
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR14,20,13,0.65,0.95
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR21,20,13,0.65,0.95
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR7,20,13,0.65,0.95
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,20,13,0.65,0.95
bear,1,1,0,strong,strong,expansion,1,LONG,EMA50_RSI21_SK14SS3SD3_ATR7,20,13,0.65,0.95
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR14,60,39,0.65,0.95
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR7,77,50,0.6494,0.9481
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,57,37,0.6491,0.9474
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,94,61,0.6489,0.9468
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR14,91,59,0.6484,0.9451
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR21,71,46,0.6479,0.9437
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR14,71,46,0.6479,0.9437
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,34,22,0.6471,0.9412
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,34,22,0.6471,0.9412
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR14,102,66,0.6471,0.9412
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,34,22,0.6471,0.9412
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI14_SK14SS3SD3_ATR14,51,33,0.6471,0.9412
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR21,34,22,0.6471,0.9412
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,34,22,0.6471,0.9412
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI14_SK14SS3SD3_ATR14,34,22,0.6471,0.9412
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,68,44,0.6471,0.9412
bull,1,1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI7_SK5SS3SD3_ATR21,133,86,0.6466,0.9398
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI21_SK5SS3SD3_ATR14,31,20,0.6452,0.9355
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR21,31,20,0.6452,0.9355
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK14SS3SD3_ATR21,62,40,0.6452,0.9355
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR7,31,20,0.6452,0.9355
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA50_RSI14_SK21SS5SD5_ATR7,31,20,0.6452,0.9355
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA21_RSI14_SK5SS3SD3_ATR14,31,20,0.6452,0.9355
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR14,45,29,0.6444,0.9333
bull,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR21,146,94,0.6438,0.9315
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,101,65,0.6436,0.9307
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI14_SK14SS3SD3_ATR7,28,18,0.6429,0.9286
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR21,42,27,0.6429,0.9286
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK21SS5SD5_ATR7,28,18,0.6429,0.9286
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA21_RSI14_SK21SS5SD5_ATR14,28,18,0.6429,0.9286
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR7,56,36,0.6429,0.9286
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI14_SK14SS3SD3_ATR14,28,18,0.6429,0.9286
bull,1,1,0,weak,weak,neutral,1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR14,28,18,0.6429,0.9286
bull,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI14_SK14SS3SD3_ATR7,28,18,0.6429,0.9286
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI7_SK14SS3SD3_ATR14,28,18,0.6429,0.9286
bear,-1,-1,0,weak,weak,neutral,1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR21,28,18,0.6429,0.9286
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR14,28,18,0.6429,0.9286
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI21_SK5SS3SD3_ATR7,28,18,0.6429,0.9286
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK21SS5SD5_ATR21,42,27,0.6429,0.9286
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR21,56,36,0.6429,0.9286
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,28,18,0.6429,0.9286
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,28,18,0.6429,0.9286
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR14,28,18,0.6429,0.9286
bear,-1,-1,0,weak,oversold,neutral,-1,SHORT,EMA50_RSI21_SK14SS3SD3_ATR21,28,18,0.6429,0.9286
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,112,72,0.6429,0.9286
bull,-1,-1,-1,strong,strong,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR21,28,18,0.6429,0.9286
bull,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR14,137,88,0.6423,0.927
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,81,52,0.642,0.9259
bull,1,1,0,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR14,53,34,0.6415,0.9245
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR14,117,75,0.641,0.9231
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR14,39,25,0.641,0.9231
bear,-1,-1,0,weak,strong,neutral,1,SHORT,EMA100_RSI7_SK14SS3SD3_ATR7,39,25,0.641,0.9231
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR21,39,25,0.641,0.9231
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI14_SK5SS3SD3_ATR21,103,66,0.6408,0.9223
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR14,128,82,0.6406,0.9219
bear,1,1,1,strong,weak,neutral,1,LONG,EMA21_RSI21_SK14SS3SD3_ATR21,64,41,0.6406,0.9219
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR14,64,41,0.6406,0.9219
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI21_SK5SS3SD3_ATR14,89,57,0.6404,0.9213
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,50,32,0.64,0.92
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,25,16,0.64,0.92
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK5SS3SD3_ATR7,25,16,0.64,0.92
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI14_SK14SS3SD3_ATR7,25,16,0.64,0.92
bull,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR7,25,16,0.64,0.92
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK21SS5SD5_ATR7,75,48,0.64,0.92
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA100_RSI7_SK5SS3SD3_ATR21,50,32,0.64,0.92
bull,-1,-1,0,strong,strong,neutral,-1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,25,16,0.64,0.92
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA21_RSI7_SK21SS5SD5_ATR7,25,16,0.64,0.92
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR14,25,16,0.64,0.92
bull,-1,-1,0,overbought,strong,neutral,1,LONG,EMA21_RSI7_SK14SS3SD3_ATR21,25,16,0.64,0.92
bear,-1,-1,0,oversold,oversold,neutral,-1,SHORT,EMA200_RSI7_SK14SS3SD3_ATR21,25,16,0.64,0.92
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR14,25,16,0.64,0.92
bull,1,1,-1,strong,strong,neutral,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR7,25,16,0.64,0.92
bull,-1,-1,0,weak,strong,expansion,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR14,25,16,0.64,0.92
bull,-1,-1,-1,strong,strong,neutral,1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR21,25,16,0.64,0.92
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA50_RSI21_SK5SS3SD3_ATR7,25,16,0.64,0.92
bull,1,1,1,overbought,strong,neutral,1,LONG,EMA200_RSI7_SK14SS3SD3_ATR7,25,16,0.64,0.92
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR21,86,55,0.6395,0.9186
bull,1,1,-1,weak,weak,neutral,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR7,61,39,0.6393,0.918
bull,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI21_SK21SS5SD5_ATR7,61,39,0.6393,0.918
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,36,23,0.6389,0.9167
bear,1,1,1,strong,weak,neutral,1,LONG,EMA100_RSI21_SK14SS3SD3_ATR14,36,23,0.6389,0.9167
bear,-1,-1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK5SS3SD3_ATR7,36,23,0.6389,0.9167
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA21_RSI7_SK14SS3SD3_ATR7,83,53,0.6386,0.9157
bull,1,1,0,oversold,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR14,47,30,0.6383,0.9149
bull,-1,-1,-1,weak,weak,neutral,-1,SHORT,EMA50_RSI7_SK14SS3SD3_ATR7,69,44,0.6377,0.913
bear,-1,-1,-1,weak,strong,neutral,-1,SHORT,EMA50_RSI14_SK5SS3SD3_ATR7,80,51,0.6375,0.9125
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA100_RSI14_SK5SS3SD3_ATR7,22,14,0.6364,0.9091
bull,-1,-1,-1,weak,weak,expansion,-1,SHORT,EMA200_RSI21_SK14SS3SD3_ATR7,22,14,0.6364,0.9091
bull,1,1,1,weak,weak,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR21,22,14,0.6364,0.9091
bear,-1,-1,1,strong,strong,neutral,1,LONG,EMA200_RSI21_SK5SS3SD3_ATR21,66,42,0.6364,0.9091
bull,1,1,1,strong,strong,compression,1,LONG,EMA100_RSI14_SK21SS5SD5_ATR7,22,14,0.6364,0.9091
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA21_RSI14_SK21SS5SD5_ATR21,33,21,0.6364,0.9091
bull,-1,-1,1,strong,weak,neutral,1,LONG,EMA100_RSI7_SK14SS3SD3_ATR21,22,14,0.6364,0.9091
bear,1,1,1,strong,weak,neutral,1,LONG,EMA200_RSI21_SK14SS3SD3_ATR21,22,14,0.6364,0.9091
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR14,22,14,0.6364,0.9091
bear,-1,-1,1,strong,weak,neutral,1,LONG,EMA50_RSI21_SK14SS3SD3_ATR7,33,21,0.6364,0.9091
bull,1,1,1,overbought,overbought,neutral,1,LONG,EMA200_RSI7_SK21SS5SD5_ATR7,33,21,0.6364,0.9091
bull,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA50_RSI21_SK5SS3SD3_ATR7,44,28,0.6364,0.9091
bear,-1,-1,0,weak,weak,expansion,-1,SHORT,EMA21_RSI14_SK5SS3SD3_ATR7,22,14,0.6364,0.9091
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA100_RSI7_SK21SS5SD5_ATR14,22,14,0.6364,0.9091
bull,1,1,1,weak,weak,neutral,-1,LONG,EMA21_RSI21_SK14SS3SD3_ATR14,22,14,0.6364,0.9091
bull,1,1,0,strong,strong,neutral,-1,LONG,EMA200_RSI21_SK14SS3SD3_ATR14,44,28,0.6364,0.9091
bull,1,1,0,weak,strong,expansion,-1,SHORT,EMA200_RSI7_SK21SS5SD5_ATR14,22,14,0.6364,0.9091
